ID,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Caffeine,Cannabis,Chocolate,Legal High,Nicotine,Illicit Drugs
1634,45-54,1.09449,Female,Professional Diploma,UK,Black,-0.34799,0.32197,-0.84732,-0.30172,0.41594,0.88113,0.40148,CL5,CL6,CL0,CL4,CL0,CL0,0
1635,18-24,-0.95197,Female,Left at 18,UK,White,0.04257,-1.37639,-1.27553,-0.01729,-0.00665,-1.37983,-2.07848,CL4,CL5,CL0,CL6,CL0,CL0,0
1636,55-64,1.82213,Male,Left before 16,UK,White,-1.43907,0.00332,-1.68062,0.43852,0.58489,-0.71126,-0.52593,CL5,CL5,CL0,CL5,CL0,CL0,0
1637,45-54,1.09449,Female,Professional Diploma,UK,White,0.04257,0.63779,-1.68062,-1.07533,-0.00665,-0.71126,-1.18084,CL4,CL3,CL0,CL6,CL0,CL6,1
1638,18-24,-0.95197,Male,Some College,USA,White,1.83990,-1.23177,0.14143,-1.47955,-1.01450,0.88113,1.22470,CL5,CL6,CL5,CL0,CL2,CL5,1
1639,45-54,1.09449,Female,Left at 16,UK,White,0.22393,-0.57545,-0.71727,0.28783,0.41594,-0.71126,-0.52593,CL5,CL6,CL0,CL6,CL0,CL0,1
1640,45-54,1.09449,Female,Professional Diploma,UK,White,-0.05188,0.16767,-0.97631,-0.15487,-0.27607,0.19268,-1.18084,CL6,CL6,CL0,CL6,CL0,CL6,1
1641,35-44,0.49788,Female,Professional Diploma,UK,White,0.31287,0.63779,-0.58331,0.59042,0.12331,0.52975,0.07987,CL6,CL6,CL0,CL6,CL0,CL0,1
1642,45-54,1.09449,Female,Professional Diploma,UK,White,1.02119,0.00332,-0.17779,0.94156,0.93949,0.19268,-0.84637,CL5,CL6,CL0,CL6,CL0,CL0,1
1643,25-34,-0.07854,Female,Masters Degree,UK,White,-1.69163,0.47617,-1.42424,-0.30172,1.13407,-1.37983,-0.84637,CL4,CL6,CL0,CL4,CL0,CL0,0
1644,45-54,1.09449,Female,Professional Diploma,UK,White,0.04257,-0.80615,-0.01928,0.43852,-0.14277,-0.71126,-0.84637,CL3,CL1,CL0,CL6,CL0,CL0,0
1645,25-34,-0.07854,Female,Masters Degree,UK,White,-0.67825,-0.15487,-0.71727,0.76096,0.25953,-0.21712,-0.21575,CL3,CL6,CL1,CL6,CL0,CL2,1
1646,45-54,1.09449,Male,Left at 16,UK,White,0.04257,1.11406,-0.31776,-0.01729,-0.14277,-0.21712,-0.52593,CL5,CL6,CL1,CL6,CL0,CL1,1
1647,35-44,0.49788,Male,Professional Diploma,UK,White,0.04257,-0.94779,0.14143,0.94156,0.58489,-1.37983,-1.54858,CL6,CL6,CL2,CL6,CL0,CL2,0
1648,35-44,0.49788,Male,Professional Diploma,UK,White,0.82562,-0.80615,-0.58331,0.43852,-0.40581,0.19268,0.40148,CL5,CL6,CL2,CL4,CL0,CL1,1
1649,25-34,-0.07854,Female,Masters Degree,UK,White,-0.67825,0.47617,-0.17779,0.76096,1.46191,-0.21712,-0.52593,CL4,CL6,CL0,CL0,CL0,CL0,0
1650,25-34,-0.07854,Female,University Degree,UK,White,-0.14882,-0.30033,-0.84732,-0.30172,1.46191,-0.71126,-0.21575,CL3,CL6,CL0,CL6,CL0,CL3,0
1651,25-34,-0.07854,Female,University Degree,UK,White,0.04257,1.58487,1.24033,1.28610,0.58489,1.29221,0.40148,CL5,CL5,CL3,CL4,CL1,CL1,1
1652,55-64,1.82213,Male,Some College,USA,White,-1.69163,-1.23177,-0.84732,-1.47955,-0.40581,-0.71126,0.76540,CL4,CL6,CL2,CL4,CL0,CL6,1
1653,18-24,-0.95197,Male,University Degree,USA,White,0.22393,-1.23177,0.29338,-0.45321,-1.13788,0.19268,-1.18084,CL5,CL5,CL6,CL5,CL3,CL6,1
1654,25-34,-0.07854,Female,Doctorate Degree,UK,White,-0.79151,0.96248,-0.31776,1.81866,1.46191,-0.71126,0.07987,CL5,CL6,CL1,CL5,CL0,CL2,0
1655,55-64,1.82213,Male,Left at 16,UK,White,0.31287,-0.30033,-0.71727,-1.62090,0.41594,-0.21712,-1.18084,CL5,CL5,CL0,CL5,CL0,CL0,0
1656,35-44,0.49788,Female,University Degree,UK,White,-0.79151,1.11406,-1.82919,0.76096,0.93949,-0.71126,-1.54858,CL5,CL6,CL1,CL5,CL0,CL0,1
1657,18-24,-0.95197,Female,University Degree,UK,White,1.72012,-1.23177,-0.71727,-0.60633,0.12331,-1.37983,0.40148,CL4,CL6,CL2,CL4,CL0,CL2,0
1658,25-34,-0.07854,Male,Some College,Canada,White,-1.69163,0.16767,-0.31776,-0.45321,0.93949,-0.21712,0.07987,CL3,CL5,CL3,CL5,CL0,CL5,1
1659,18-24,-0.95197,Male,Professional Diploma,UK,White,-0.14882,0.80523,2.44904,0.43852,-0.00665,1.29221,1.22470,CL4,CL6,CL3,CL3,CL3,CL6,1
1660,45-54,1.09449,Female,University Degree,UK,White,-2.21844,0.63779,0.29338,0.13136,0.41594,-1.37983,-0.84637,CL6,CL6,CL0,CL6,CL0,CL1,0
1661,35-44,0.49788,Female,Professional Diploma,UK,White,1.60383,0.16767,2.15324,-1.34289,-1.38502,1.86203,1.92173,CL3,CL5,CL3,CL6,CL2,CL6,1
1662,18-24,-0.95197,Female,Left before 16,UK,White,-0.67825,-0.15487,-0.31776,1.61108,-0.27607,-0.71126,0.40148,CL2,CL6,CL6,CL5,CL2,CL1,1
1663,25-34,-0.07854,Male,Professional Diploma,Other,White,-0.67825,1.11406,-0.01928,0.43852,-0.14277,0.88113,0.76540,CL5,CL6,CL6,CL6,CL2,CL6,1
1664,25-34,-0.07854,Female,Some College,UK,White,-1.05308,0.00332,-0.31776,0.43852,-0.78155,0.19268,0.40148,CL4,CL6,CL3,CL6,CL4,CL4,1
1665,25-34,-0.07854,Female,Doctorate Degree,UK,White,0.04257,0.47617,0.44585,0.76096,-0.14277,1.86203,1.22470,CL5,CL6,CL2,CL6,CL2,CL6,1
1666,25-34,-0.07854,Female,University Degree,UK,White,-0.58016,0.47617,-0.71727,2.03972,0.93949,0.19268,-0.21575,CL5,CL4,CL0,CL6,CL0,CL0,0
1667,18-24,-0.95197,Male,Some College,UK,White,0.04257,0.96248,1.65653,-0.60633,0.12331,1.86203,1.22470,CL4,CL6,CL5,CL6,CL3,CL3,1
1668,25-34,-0.07854,Female,Doctorate Degree,Australia,White,0.13606,-0.43999,-1.55521,-0.01729,0.93949,-1.37983,-1.54858,CL3,CL6,CL2,CL5,CL2,CL1,1
1669,35-44,0.49788,Male,Professional Diploma,UK,White,0.62967,-1.09207,-0.84732,-0.91699,0.41594,0.19268,0.40148,CL3,CL6,CL1,CL6,CL1,CL6,1
1670,35-44,0.49788,Female,University Degree,Australia,White,-1.19430,-0.57545,-0.71727,0.43852,0.93949,0.88113,0.76540,CL4,CL6,CL1,CL6,CL0,CL0,0
1671,45-54,1.09449,Male,University Degree,UK,White,0.62967,-0.80615,-1.82919,-1.07533,0.12331,-0.71126,-0.84637,CL6,CL6,CL0,CL5,CL0,CL4,0
1672,55-64,1.82213,Male,University Degree,UK,White,0.62967,-0.43999,1.24033,0.94156,-1.13788,-0.71126,-0.21575,CL5,CL6,CL1,CL6,CL0,CL1,0
1673,25-34,-0.07854,Female,University Degree,UK,White,-0.58016,0.16767,-0.58331,0.76096,-1.13788,-0.21712,0.07987,CL3,CL6,CL2,CL5,CL0,CL1,1
1674,25-34,-0.07854,Male,Professional Diploma,Republic of Ireland,White,-1.05308,0.47617,0.88309,0.43852,0.75830,-0.71126,-0.21575,CL3,CL6,CL4,CL5,CL4,CL4,1
1675,45-54,1.09449,Male,Professional Diploma,UK,White,-0.46725,0.16767,-1.42424,-0.30172,2.33337,-0.71126,-1.18084,CL5,CL2,CL0,CL5,CL0,CL0,1
1676,35-44,0.49788,Male,Professional Diploma,UK,White,-0.79151,1.11406,-2.09015,-0.30172,-0.52745,-0.21712,-1.18084,CL5,CL6,CL2,CL6,CL0,CL0,1
1677,25-34,-0.07854,Female,University Degree,UK,White,2.28554,-2.11437,-0.97631,1.11406,-0.65253,-1.37983,-0.84637,CL3,CL0,CL0,CL6,CL0,CL0,1
1678,18-24,-0.95197,Female,Some College,USA,White,1.37297,0.00332,-0.01928,0.76096,-0.27607,0.19268,-0.21575,CL5,CL6,CL6,CL5,CL2,CL6,1
1679,45-54,1.09449,Female,Professional Diploma,UK,White,-0.24649,0.80523,-1.68062,1.28610,1.13407,-0.71126,-1.54858,CL5,CL6,CL0,CL6,CL0,CL2,0
1680,18-24,-0.95197,Female,University Degree,UK,White,0.13606,0.63779,-0.01928,-2.21844,1.63088,0.19268,0.40148,CL3,CL6,CL0,CL3,CL0,CL0,0
1681,18-24,-0.95197,Female,University Degree,UK,White,-0.05188,1.28610,-0.71727,0.43852,0.41594,-0.71126,-0.52593,CL5,CL6,CL0,CL6,CL0,CL3,0
1682,45-54,1.09449,Female,Some College,UK,White,-0.24649,1.58487,-0.84732,1.28610,0.58489,-0.71126,-0.84637,CL5,CL6,CL0,CL6,CL0,CL0,1
1683,45-54,1.09449,Male,Professional Diploma,UK,White,-0.46725,0.47617,-1.11902,-0.76096,-0.14277,-0.21712,0.76540,CL5,CL6,CL3,CL4,CL0,CL2,1
1684,18-24,-0.95197,Male,Some College,USA,Black,0.13606,-1.63340,-0.01928,0.43852,-1.51840,-0.21712,-0.21575,CL4,CL6,CL3,CL5,CL2,CL6,1
1685,25-34,-0.07854,Male,University Degree,USA,White,0.52135,-2.21069,0.44585,0.76096,0.25953,-0.21712,1.92173,CL5,CL6,CL3,CL6,CL4,CL3,1
1686,18-24,-0.95197,Female,Some College,USA,Black,1.37297,-2.03972,0.88309,-0.01729,-1.13788,-0.21712,0.40148,CL4,CL6,CL5,CL6,CL0,CL4,1
1687,35-44,0.49788,Female,Professional Diploma,UK,White,-1.05308,0.63779,-0.45174,0.59042,0.58489,-0.21712,-0.21575,CL6,CL6,CL0,CL5,CL0,CL0,0
1688,25-34,-0.07854,Female,Professional Diploma,Canada,White,1.49158,-2.32338,-1.11902,2.03972,-0.27607,-0.71126,-1.54858,CL6,CL5,CL0,CL5,CL2,CL0,1
1689,25-34,-0.07854,Female,Masters Degree,USA,White,0.13606,0.96248,1.65653,0.43852,-0.27607,0.52975,0.07987,CL6,CL6,CL4,CL5,CL3,CL0,1
1690,35-44,0.49788,Male,Some College,USA,White,1.02119,-1.50796,-0.84732,-1.47955,-0.00665,-1.37983,-0.52593,CL6,CL6,CL3,CL4,CL1,CL3,1
1691,25-34,-0.07854,Male,Some College,Other,White,1.98437,-1.76250,0.14143,1.45039,-0.89891,0.19268,-0.52593,CL3,CL6,CL3,CL3,CL1,CL6,1
1692,25-34,-0.07854,Female,Doctorate Degree,UK,White,-1.43907,0.80523,-0.01928,2.46262,-0.27607,-0.21712,-0.21575,CL5,CL4,CL0,CL0,CL0,CL0,0
1693,25-34,-0.07854,Female,University Degree,UK,White,0.73545,-0.30033,-0.31776,0.43852,-0.40581,-1.37983,-0.21575,CL5,CL6,CL2,CL6,CL0,CL2,1
1694,25-34,-0.07854,Female,University Degree,UK,White,-0.46725,0.80523,-0.97631,1.45039,1.13407,-1.37983,-1.18084,CL5,CL6,CL0,CL5,CL0,CL0,0
1695,45-54,1.09449,Male,Masters Degree,UK,White,-0.92104,-0.30033,-0.01928,-0.30172,-0.40581,1.29221,-0.21575,CL6,CL6,CL3,CL5,CL0,CL6,1
1696,35-44,0.49788,Male,Professional Diploma,UK,White,-0.46725,0.63779,-0.17779,-0.15487,-0.65253,0.88113,-0.21575,CL6,CL6,CL1,CL6,CL0,CL3,0
1697,18-24,-0.95197,Male,Some College,USA,White,0.13606,-1.76250,-0.45174,0.28783,-0.40581,-0.71126,-0.52593,CL3,CL5,CL4,CL5,CL0,CL0,1
1698,55-64,1.82213,Male,Doctorate Degree,UK,White,-1.19430,0.00332,0.72330,-1.21213,1.13407,-0.21712,0.07987,CL6,CL6,CL2,CL4,CL0,CL6,1
1699,45-54,1.09449,Female,University Degree,UK,White,0.62967,-0.57545,0.72330,-0.15487,0.41594,0.52975,-0.84637,CL4,CL6,CL0,CL6,CL0,CL1,1
1700,25-34,-0.07854,Female,Masters Degree,USA,White,-1.69163,0.80523,0.72330,-0.15487,-0.00665,-0.21712,0.07987,CL6,CL6,CL3,CL0,CL2,CL4,1
1701,18-24,-0.95197,Male,Some College,USA,White,1.37297,-0.94779,2.15324,-1.77200,-1.92173,1.86203,0.40148,CL4,CL6,CL4,CL6,CL2,CL4,1
1702,35-44,0.49788,Female,University Degree,USA,White,1.98437,-0.80615,2.15324,0.76096,-0.00665,1.29221,1.92173,CL6,CL5,CL6,CL4,CL2,CL6,1
1703,25-34,-0.07854,Female,Professional Diploma,UK,White,-0.58016,0.47617,-1.97495,0.28783,0.93949,-0.71126,-0.84637,CL5,CL6,CL0,CL5,CL0,CL0,0
1704,18-24,-0.95197,Male,Some College,USA,White,-0.34799,-0.69509,-0.58331,0.28783,-1.13788,-0.21712,-0.52593,CL6,CL5,CL2,CL6,CL3,CL4,1
1705,18-24,-0.95197,Male,Left at 18,Canada,White,0.41667,0.16767,-0.01928,-0.91699,-0.89891,0.52975,0.07987,CL5,CL3,CL6,CL4,CL5,CL6,1
1706,55-64,1.82213,Male,Some College,UK,White,0.62967,-1.76250,-1.11902,-0.76096,-1.78169,0.52975,0.07987,CL4,CL6,CL6,CL4,CL2,CL6,1
1707,18-24,-0.95197,Male,University Degree,UK,White,-0.92104,0.32197,-1.42424,-0.60633,1.81175,-0.21712,0.07987,CL4,CL5,CL0,CL5,CL0,CL0,0
1708,18-24,-0.95197,Female,Professional Diploma,UK,White,-0.46725,0.80523,-0.58331,0.94156,-0.14277,0.52975,-0.84637,CL5,CL5,CL2,CL5,CL0,CL6,0
1709,35-44,0.49788,Female,University Degree,UK,White,-0.46725,0.96248,-0.84732,0.28783,1.13407,0.19268,-0.21575,CL5,CL6,CL1,CL5,CL0,CL1,0
1710,45-54,1.09449,Female,University Degree,UK,White,-1.05308,1.28610,-0.84732,0.94156,-0.14277,-0.21712,-0.52593,CL6,CL6,CL0,CL4,CL0,CL0,0
1711,35-44,0.49788,Female,Left at 18,UK,White,-0.79151,-0.80615,0.72330,-0.91699,0.25953,-0.71126,-0.21575,CL4,CL6,CL0,CL6,CL0,CL1,0
1712,25-34,-0.07854,Female,University Degree,UK,White,0.04257,1.74091,0.58331,0.13136,-0.14277,1.29221,1.22470,CL5,CL6,CL2,CL6,CL0,CL6,1
1713,35-44,0.49788,Female,Masters Degree,UK,White,-0.79151,0.63779,-0.84732,-1.07533,0.25953,-0.71126,-0.21575,CL5,CL6,CL2,CL5,CL2,CL6,1
1714,35-44,0.49788,Female,Doctorate Degree,UK,Other,-2.34360,1.74091,-0.01928,0.59042,2.63199,0.88113,-0.21575,CL4,CL6,CL4,CL6,CL0,CL4,1
1715,45-54,1.09449,Female,Left at 16,UK,White,-0.05188,-0.30033,-1.68062,1.28610,1.46191,-1.37983,-1.18084,CL5,CL6,CL0,CL6,CL0,CL0,0
1716,45-54,1.09449,Male,Professional Diploma,UK,White,1.23461,0.47617,0.58331,-0.76096,0.93949,-0.71126,-0.21575,CL1,CL6,CL1,CL6,CL0,CL0,1
1717,45-54,1.09449,Male,Masters Degree,UK,White,-0.14882,0.80523,-0.58331,-0.76096,-0.89891,-0.21712,-0.52593,CL5,CL6,CL1,CL5,CL0,CL1,1
1718,35-44,0.49788,Female,Masters Degree,UK,Other,0.41667,-0.80615,1.06238,0.76096,0.58489,-0.71126,-0.21575,CL5,CL6,CL1,CL5,CL0,CL1,0
1719,45-54,1.09449,Male,Professional Diploma,UK,White,-1.19430,0.32197,-0.45174,-0.91699,0.12331,-0.21712,-0.52593,CL5,CL6,CL0,CL5,CL0,CL2,0
1720,25-34,-0.07854,Female,University Degree,UK,White,0.04257,-0.43999,-0.01928,0.94156,-1.38502,-0.71126,0.07987,CL5,CL5,CL1,CL6,CL0,CL0,1
1721,25-34,-0.07854,Female,University Degree,UK,White,0.41667,1.11406,-1.11902,2.46262,1.30612,-1.37983,-1.54858,CL0,CL6,CL0,CL6,CL0,CL0,0
1722,25-34,-0.07854,Female,Left at 18,UK,White,-0.46725,0.16767,-2.63199,0.59042,1.13407,0.52975,-0.84637,CL5,CL6,CL1,CL6,CL0,CL1,0
1723,45-54,1.09449,Male,University Degree,UK,White,-0.05188,1.11406,0.72330,0.94156,1.81175,1.29221,0.76540,CL6,CL3,CL1,CL6,CL0,CL0,1
1724,55-64,1.82213,Male,Professional Diploma,UK,White,-2.05048,-0.15487,-1.42424,0.59042,0.41594,-0.21712,-0.84637,CL6,CL6,CL0,CL6,CL0,CL1,0
1725,45-54,1.09449,Female,Professional Diploma,UK,White,-1.32828,0.16767,-0.58331,0.28783,0.58489,-1.37983,-0.84637,CL5,CL6,CL1,CL4,CL0,CL1,0
1726,25-34,-0.07854,Female,Left at 16,UK,White,-1.19430,-1.23177,-2.21069,1.81866,0.58489,-2.55524,-2.07848,CL3,CL5,CL0,CL5,CL0,CL0,0
1727,25-34,-0.07854,Female,Masters Degree,UK,White,0.13606,0.32197,0.58331,-0.76096,-0.52745,-2.55524,-0.84637,CL5,CL5,CL2,CL6,CL2,CL4,1
1728,18-24,-0.95197,Female,Left at 16,UK,White,-1.69163,0.32197,-1.82919,1.81866,0.75830,-0.21712,-1.18084,CL4,CL6,CL0,CL0,CL0,CL6,0
1729,45-54,1.09449,Male,Masters Degree,UK,White,-0.79151,-0.94779,-0.45174,-0.45321,-0.40581,-0.21712,-0.52593,CL6,CL6,CL1,CL6,CL0,CL1,0
1730,18-24,-0.95197,Male,Some College,Other,White,-2.21844,0.96248,-0.01928,0.13136,1.63088,-2.55524,-0.21575,CL4,CL6,CL5,CL6,CL2,CL3,1
1731,25-34,-0.07854,Female,Some College,UK,White,0.62967,-1.37639,-0.71727,-0.01729,-0.78155,-0.21712,0.76540,CL6,CL6,CL3,CL5,CL0,CL6,1
1732,45-54,1.09449,Male,Masters Degree,UK,White,-0.34799,-0.30033,0.29338,-0.15487,0.12331,-0.21712,-0.21575,CL5,CL6,CL3,CL5,CL2,CL6,1
1733,25-34,-0.07854,Male,Professional Diploma,UK,White,0.41667,-0.80615,-0.84732,-1.21213,1.30612,0.19268,-1.18084,CL4,CL6,CL2,CL6,CL0,CL6,1
1734,45-54,1.09449,Male,Professional Diploma,UK,White,-0.92104,-0.30033,-1.55521,-0.01729,0.12331,-1.37983,-1.54858,CL5,CL6,CL0,CL4,CL0,CL0,0
1735,45-54,1.09449,Female,Professional Diploma,UK,White,-1.05308,0.80523,-0.58331,0.94156,1.46191,0.19268,0.07987,CL5,CL4,CL0,CL4,CL0,CL2,0
1736,25-34,-0.07854,Female,Masters Degree,UK,White,-2.42317,0.32197,-2.21069,2.03972,2.04506,-0.21712,-0.52593,CL5,CL6,CL2,CL5,CL1,CL0,1
1737,35-44,0.49788,Male,Professional Diploma,UK,White,-1.43907,0.96248,0.29338,1.28610,0.25953,-0.71126,0.76540,CL5,CL4,CL0,CL5,CL0,CL0,0
1738,45-54,1.09449,Male,Professional Diploma,UK,White,-1.32828,-0.30033,-0.17779,0.43852,-0.00665,-0.21712,-0.52593,CL5,CL5,CL0,CL6,CL0,CL0,0
1739,55-64,1.82213,Female,Left before 16,UK,White,-0.14882,0.16767,-0.71727,0.94156,0.58489,-0.71126,-0.52593,CL5,CL6,CL0,CL5,CL0,CL0,1
1740,25-34,-0.07854,Female,Professional Diploma,UK,White,0.22393,0.00332,-0.45174,0.28783,-0.00665,-0.71126,-1.18084,CL4,CL3,CL2,CL4,CL0,CL2,1
1741,45-54,1.09449,Female,University Degree,UK,White,-0.92104,0.32197,-0.58331,-0.15487,1.13407,-1.37983,-2.07848,CL6,CL3,CL0,CL5,CL0,CL0,1
1742,25-34,-0.07854,Female,University Degree,USA,White,1.49158,0.63779,0.88309,-1.62090,-0.00665,-1.37983,-1.18084,CL5,CL6,CL6,CL6,CL0,CL4,1
1743,35-44,0.49788,Male,University Degree,UK,White,-1.55078,0.80523,1.06238,-0.60633,-0.52745,0.52975,0.76540,CL5,CL6,CL2,CL6,CL0,CL2,1
1744,35-44,0.49788,Female,Masters Degree,UK,White,-0.58016,0.47617,-0.58331,-0.30172,0.93949,-0.21712,-0.84637,CL5,CL2,CL0,CL6,CL0,CL0,0
1745,55-64,1.82213,Female,Some College,UK,White,-0.46725,-0.94779,-1.42424,0.43852,-0.00665,-0.71126,-0.52593,CL3,CL0,CL0,CL5,CL0,CL1,0
1746,25-34,-0.07854,Female,Left at 16,UK,White,-1.86962,0.96248,-0.97631,2.23427,2.33337,-1.37983,-0.84637,CL4,CL6,CL0,CL5,CL0,CL6,1
1747,35-44,0.49788,Female,Masters Degree,UK,Black,-0.24649,-0.57545,-0.58331,0.13136,0.12331,-0.21712,-1.18084,CL0,CL1,CL0,CL0,CL0,CL0,0
1748,45-54,1.09449,Female,Some College,UK,White,0.13606,0.80523,0.44585,1.45039,-0.14277,0.19268,-0.21575,CL6,CL6,CL0,CL5,CL0,CL1,1
1749,18-24,-0.95197,Male,University Degree,USA,White,1.37297,-0.69509,2.90161,3.46436,-0.78155,0.88113,1.92173,CL5,CL2,CL6,CL6,CL2,CL6,1
1750,25-34,-0.07854,Female,Left at 17,USA,White,2.61139,-0.43999,-0.45174,-1.92595,-2.04506,0.88113,-0.21575,CL5,CL6,CL3,CL5,CL0,CL6,1
1751,45-54,1.09449,Male,Left at 16,UK,White,-0.24649,0.47617,-0.84732,-0.60633,0.41594,-0.21712,-0.21575,CL5,CL6,CL0,CL5,CL0,CL2,1
1752,25-34,-0.07854,Female,University Degree,USA,White,1.98437,0.63779,1.43533,-1.07533,-0.65253,1.29221,1.22470,CL5,CL6,CL6,CL5,CL3,CL2,1
1753,25-34,-0.07854,Male,University Degree,UK,White,-0.67825,0.96248,-0.71727,2.03972,1.13407,0.52975,-0.52593,CL5,CL6,CL0,CL5,CL0,CL2,0
1754,25-34,-0.07854,Female,Professional Diploma,UK,White,-0.14882,1.58487,-0.01928,0.13136,-0.40581,0.88113,0.07987,CL6,CL6,CL2,CL6,CL0,CL2,1
1755,18-24,-0.95197,Male,Some College,USA,White,-1.05308,0.16767,0.44585,-2.35413,-1.51840,0.88113,1.92173,CL4,CL6,CL6,CL6,CL0,CL5,1
1756,18-24,-0.95197,Female,Left at 18,USA,White,1.02119,1.45421,2.44904,-0.45321,1.13407,0.52975,0.76540,CL5,CL6,CL6,CL6,CL5,CL6,1
1757,18-24,-0.95197,Male,Left at 18,USA,White,0.73545,0.00332,1.43533,0.59042,-1.64101,0.52975,0.40148,CL5,CL6,CL6,CL5,CL5,CL6,1
1758,35-44,0.49788,Male,Professional Diploma,UK,White,1.02119,-0.43999,-2.39883,-0.30172,0.75830,-1.37983,-2.07848,CL6,CL6,CL0,CL6,CL0,CL2,0
1759,45-54,1.09449,Male,Masters Degree,Australia,White,-0.92104,-0.43999,0.14143,-0.76096,1.13407,1.86203,0.40148,CL3,CL6,CL3,CL5,CL0,CL2,1
1760,35-44,0.49788,Male,Masters Degree,Other,White,-0.24649,-1.76250,-0.01928,-0.30172,0.25953,-0.21712,-1.54858,CL5,CL5,CL5,CL5,CL0,CL3,0
1761,45-54,1.09449,Female,Professional Diploma,UK,White,-0.58016,0.32197,0.14143,-1.34289,0.93949,0.19268,-0.21575,CL5,CL6,CL1,CL5,CL0,CL1,1
1762,35-44,0.49788,Female,Professional Diploma,UK,White,-0.24649,-0.57545,-0.17779,-0.30172,0.75830,0.88113,0.40148,CL5,CL6,CL2,CL6,CL0,CL1,0
1763,18-24,-0.95197,Male,Some College,USA,White,0.52135,-1.09207,-0.01928,-2.21844,-1.38502,-0.71126,0.76540,CL4,CL6,CL6,CL4,CL4,CL6,1
1764,18-24,-0.95197,Female,University Degree,Other,White,-0.79151,-1.09207,1.88511,0.28783,3.00537,-0.21712,1.22470,CL4,CL3,CL4,CL4,CL3,CL3,1
1765,35-44,0.49788,Male,Left at 16,UK,White,0.91093,-0.30033,0.14143,0.28783,-0.89891,0.88113,1.22470,CL5,CL6,CL5,CL6,CL3,CL1,1
1766,25-34,-0.07854,Female,Some College,USA,White,0.52135,1.93886,1.43533,-0.30172,0.93949,-0.71126,1.22470,CL4,CL6,CL5,CL6,CL4,CL6,1
1767,25-34,-0.07854,Female,University Degree,USA,White,0.82562,-1.23177,1.24033,2.75696,0.25953,-0.71126,-0.52593,CL5,CL6,CL5,CL6,CL0,CL0,1
1768,18-24,-0.95197,Male,Some College,USA,White,0.31287,-1.92173,0.14143,1.28610,2.63199,-1.37983,-0.52593,CL3,CL6,CL6,CL6,CL3,CL6,1
1769,25-34,-0.07854,Female,Some College,Other,White,0.91093,-0.94779,1.24033,-0.01729,-0.65253,-0.21712,-0.84637,CL5,CL6,CL5,CL5,CL2,CL5,1
1770,35-44,0.49788,Female,Professional Diploma,UK,White,-0.79151,0.47617,-1.11902,0.59042,-0.00665,-0.71126,-0.21575,CL5,CL6,CL0,CL6,CL0,CL0,0
1771,25-34,-0.07854,Male,University Degree,USA,White,-0.46725,0.96248,-0.01928,0.43852,-0.00665,0.88113,1.92173,CL5,CL6,CL4,CL5,CL3,CL4,1
1772,55-64,1.82213,Male,Some College,USA,White,-0.24649,-1.37639,-0.17779,-1.34289,0.93949,0.52975,-0.84637,CL2,CL6,CL1,CL6,CL0,CL1,1
1773,18-24,-0.95197,Male,Left at 18,USA,White/Black,-0.34799,1.28610,1.06238,-0.01729,-0.52745,0.52975,1.22470,CL4,CL6,CL6,CL6,CL3,CL3,1
1774,25-34,-0.07854,Female,Masters Degree,USA,White,0.91093,0.63779,-0.45174,-1.21213,-0.78155,0.88113,1.92173,CL6,CL5,CL6,CL4,CL0,CL6,1
1775,18-24,-0.95197,Female,Left at 18,Republic of Ireland,White,0.82562,-0.43999,0.44585,0.43852,-1.01450,-0.71126,0.40148,CL0,CL6,CL6,CL6,CL3,CL3,1
1776,18-24,-0.95197,Male,Some College,USA,White,-0.92104,0.47617,0.44585,0.43852,0.41594,-0.71126,-0.52593,CL4,CL4,CL3,CL5,CL2,CL4,1
1777,18-24,-0.95197,Female,University Degree,USA,White,0.82562,-1.09207,1.43533,0.28783,1.13407,0.88113,1.92173,CL5,CL6,CL6,CL6,CL3,CL3,1
1778,45-54,1.09449,Female,Left at 16,UK,White,1.02119,-0.69509,-1.68062,-0.30172,-0.89891,1.86203,1.92173,CL1,CL5,CL2,CL5,CL6,CL6,1
1779,18-24,-0.95197,Female,University Degree,USA,White,-0.05188,0.32197,-0.01928,-2.53830,0.75830,0.88113,0.76540,CL5,CL5,CL3,CL6,CL0,CL3,1
1780,45-54,1.09449,Male,Some College,USA,White,-0.24649,0.00332,0.29338,0.28783,-0.27607,0.88113,1.22470,CL2,CL6,CL2,CL6,CL0,CL6,1
1781,18-24,-0.95197,Female,University Degree,USA,White,1.37297,-0.69509,-2.09015,-1.34289,-1.01450,0.19268,0.40148,CL5,CL6,CL3,CL5,CL0,CL6,1
1782,18-24,-0.95197,Male,Left at 18,Canada,White,-1.43907,-0.57545,-1.55521,-1.62090,1.30612,-0.71126,0.07987,CL5,CL3,CL2,CL4,CL0,CL1,0
1783,25-34,-0.07854,Female,Left at 17,UK,White,-0.34799,0.47617,0.72330,0.43852,1.30612,0.88113,0.40148,CL5,CL6,CL5,CL5,CL1,CL4,1
1784,25-34,-0.07854,Female,Some College,UK,White/Black,1.23461,-0.80615,-0.84732,-1.07533,-0.89891,1.29221,1.92173,CL5,CL6,CL0,CL5,CL0,CL0,1
